,Numéro d'autorisation,Nom,Adresse,Code Postal,Commune,X,Y
279,111007,Jasmijn,Luitenant Nayaertplein 4 ,2140,Antwerpen,654955.875,711151.5625
280,742715,Apotheek Piringen,Kruissteenweg 410 ,3700,Tongeren-borgloon,724032.25,663954.5625
281,442116,Malem,Heldenplein 64 ,9000,Gent,602759.125,693869.9375
282,313406,Apotheek Devriese,Revinzestraat 54 A,8820,Torhout,559996,695937
283,361702,Apotheek Sofie Verhaeghe,Rumbeeksesteenweg 477 ,8800,Roeselare,564573.0625,681058.125
284,461602,Rooyackers,Dambrugstraat 49 ,9120,Beveren-kruibeke-zwijndrecht,643862.875,712577.25
285,241602,Apotheek Stalpaert Nv,Lubbeeksestraat 17 ,3370,Boutersem,684763.8125,669381.5
286,642503,Colson Jean-marc,Rue De La Station 1 ,4347,Fexhe-le-haut-clocher,722879.375,651019.8125
287,351101,Apotheek Orbie Bvba,Leopoldlaan 56 ,8430,Middelkerke,541412.5,709785.125
288,614402,Pharmacie Jc Lion,Place Ovide Musin 5 ,4550,Nandrin,724550.5,633351.625
289,734301,Houben,Rijksweg 173 ,3650,Dilsen-stokkem,745240.625,690236.0625
290,531903,Pharmacie Medifar,Place De Cuesmes 7 ,7033,Mons,618414.25,625193.625
291,442159,Apotheek Duran,Bevrijdingslaan 84 ,9000,Gent,603173.6875,694791
292,344103,Warvan Cvba,Stationsstraat 93 ,8790,Waregem,583886.8125,675911.9375
293,134019,Aa.pharma Turnhout,Steenweg Op Oosthoven 126/1 ,2300,Turnhout,690876.4375,724703.25
294,712502,Apotheek Mees Herk-de-stad,Diestsesteenweg 2 ,3540,Herk-de-stad,705842.5625,681452.0625
295,110341,Anfarma,Schulstraat 1 ,2018,Antwerpen,652684.4375,710249.9375
296,521903,Pharmacie Barbarin Laurence Srl,Rue Amion 12 ,6240,Farciennes,663174.3125,624068.4375
297,455701,Apotheek Greet Vanmeirhaeghe Zingem,Alfred Amelotstraat 22 ,9750,Kruisem,599641.125,677373.625
298,213277,Pharmacie Plasky,Square Eugène Plasky 111 ,1030,Schaerbeek,651983.625,671211.5625
299,213250,Pharmacie Gilisquet,Avenue Charles Gilisquet 46 ,1030,Schaerbeek,651769.3125,672672
300,932203,Familia,Place Verte 13 ,5620,Florennes,666868.875,604316.75
301,115911,Benu Wilrijk Willemsplein,Dichtersstraat 1 ,2610,Antwerpen,650498.75,707838.875
302,352201,Benu Westende-bad,Meeuwenlaan 13 ,8434,Middelkerke,538597.1875,707944
303,510402,Benu Ath,Chaussée De Bruxelles 60 ,7800,Ath,608843.4375,647001.9375
304,213630,Benu Uccle,Chaussée De Waterloo 1215 ,1180,Uccle,650329.125,664914.4375
305,532802,Benu Frameries,Rue De L'eglise 31 ,7080,Frameries,616306.75,622387
306,927001,Pharmacie Dubois - Bajart,Chaussée De Charleroi 352 ,5070,Fosses-la-ville,668125.9375,619379.8125
307,130901,Lambrechts Apoteek,Beersebaan 5/1 ,2275,Lille,684768.3125,717747.5
308,637604,Hody Laurent,Place Du Vinave 11 ,4910,Theux,752329.9375,637169.9375
309,310405,Apotheek De Haven,De Smet De Nayerlaan 4 ,8370,Blankenberge,563198.125,723292.75
310,214209,Pharmacie Anciaux,Rue François Gay 249 ,1150,Woluwe-saint-pierre,653540.25,669628.875
311,211618,Pharmacie Du Bempt,Avenue Du Bempt 2 A,1190,Forest,646301.6875,665768.125
312,340101,Apotheek D-pharma Bvba,Moeskroensesteenweg 81 ,8511,Kortrijk,569690.3125,663655.4375
313,610304,Extrapharm,Route Du Condroz 322 ,4550,Nandrin,724683.1875,635276.5
314,380102,Audopharma  Bvba,Dorpsstraat 2 ,8660,De Panne,526268.25,697541.5
315,713503,Apotheek Alaerts Bvba,M Fochstraat 36 ,3970,Leopoldsburg,712467.6875,701199.4375
316,342702,Arie Frederique,Kloosterstraat 55 ,8510,Kortrijk,570248.3125,666716.625
317,924101,Scailquin,Route De Fosses 17 ,5060,Sambreville,668090.8125,623770.125
318,360803,Loncke-honore Nv,Gentseheerweg 6 ,8870,Izegem,569466.4375,679052.75
319,234602,Apotheek Londerzeel,Dorpsstraat 4 ,1840,Londerzeel,645331.9375,688120.4375
320,647406,Pharmacie Collard,Rue De Huy 65 ,4300,Waremme,712359.0625,653838.9375
321,112015,Van Hulst,Driehoekstraat 91 ,2180,Antwerpen,653634.5625,719190.5625
322,522403,Pharmacie Mélon,Rue Emile  Vandervelde 105 ,6141,Fontaine-l'evêque,646640.375,624823.375
323,928801,Proxypharma Llb,Rue Du Chainia 79 ,5081,La Bruyère,680995.75,637624.0625
324,740401,Apotheek Opgrimbie,Heirstraat 515 B,3630,Maasmechelen,742199.625,682068.3125
325,211402,Pharmacie De Genève,Rue De Genève 15 A,1140,Evere,652450.25,672487.5625
326,236206,Apotheek Tennstedt - Levie Bvba,Steenweg Op Brussel 390 ,3090,Overijse,659466.1875,663867.5625
327,232101,Apotheek Essene,Ternatsestraat 85 ,1790,Affligem,633802.0625,676327.1875
328,620601,Les Pharmacies Du Peuple-réseau Solidaris,Rue De La Station 9 ,4340,Awans,727344.5625,650802.1875
329,523510,Pharmacie Du Ballon,Place Du Ballon 32 ,6040,Charleroi,653245.1875,624897.4375
330,625403,Pharmacie Depoitte,Rue Grande 9 ,4460,Grâce-hollogne,728359.375,647495.5625
331,713302,Cox Bvba,Joris Van Oostenrijkstraat 66 ,3511,Hasselt,715847.6875,681901.75
332,272403,Pharmacie Decrouez,Rue Haute 48 ,1330,Rixensart,660068,655283.75
333,711601,Apoteek Mertens,Zaveldriesstraat 14 ,3600,Genk,729183.9375,688961.9375
334,579102,Pharmacie De Wiers,Rue De Gourgues 21 ,7608,Péruwelz,590575.3125,633517.9375
335,130603,Brecx,Meistraat 128 ,2480,Dessel,704174.6875,714824.375
336,713301,Apotheek Dreezen,Grote Baan 97 ,3511,Hasselt,715609,681649
337,110279,Apotheek Crocket Bvba,Quinten Matsijslei 11 ,2018,Antwerpen,653324.8125,711596.5625
338,237705,Meys-gauchier  Bvba,Bergensesteenweg 411 ,1600,Sint-pieters-leeuw,643663.875,664123.6875
339,246002,Apotheek Panorama Vanbrabant,Bondgenotenlaan 2 ,3400,Landen,700278.375,660186.125
340,715309,Jeandarme Cva,Viaductstraat 29 ,3800,Sint-truiden,707174.3125,668177.25
341,311701,Apotheek De Lisseweg,Zeebruggelaan 57 ,8380,Brugge,567894.9375,721234.375
342,460302,Benu Beveren Vrasenestraat,Vrasenestraat 28 ,9120,Beveren-kruibeke-zwijndrecht,641988,711570.75
343,361703,Apotheek Vierstraete Laura,Rumbeeksesteenweg 356 ,8800,Roeselare,564035.1875,681299.0625
344,523701,Hpharma Sprl,Rue Du Wainage 196 ,6220,Fleurus,663646.4375,627470.4375
345,111501,Apotheek Van Den Broeck Riet,Pertendonckstraat 49 ,2520,Ranst,665997.1875,707977.25
346,431301,Staeren Dimitry,Sint-jansstraat 11 ,9982,Sint-laureins,596371.4375,715447.6875
347,624718,Radoux P,Avenue De L'agriculture 66 ,4030,Liège,737694.3125,647131.375
348,521508,Benu Couillet Cités,Rue Des Carrières 14 ,6010,Charleroi,657501.125,619564.6875
349,112403,Hemifar,Assestraat 1 ,2620,Hemiksem,648435.875,703788.375
350,622402,Pharmacie Demeuse,Rue  Sabaré 119 ,4602,Visé,742863.375,653425.75
351,950238,Roelandts Thierry,Avenue Albert Ier 99 ,5000,Namur,686483.6875,628599.0625
352,421002,Apotheek Suys Bvba,Dorpsstraat 29 ,9270,Laarne,613559.3125,691132.875
353,442155,Bonamie Nathalie,Normaalschoolstraat 9 ,9000,Gent,604959.1875,692166.1875
354,211218,Pharmacie Medsam,Rue De Haerne 171/175 ,1040,Etterbeek,651150.1875,668656.75
355,213222,Pharmacie Lambermont Aghbalou,Boulevard Lambermont 215 ,1030,Schaerbeek,651052.9375,673231.625
356,922102,Familia,Chaussée De Louvain 456 ,5004,Namur,686844.0625,630484.1875
357,380806,Apotheek Herman-depourcq,Zeelaan 135 ,8660,De Panne,525517.625,700540.1875
358,715307,Apotheek Ceresa - Van Bosstraeten,Luikerstraat 40 ,3800,Sint-truiden,707757.5,667435.875
359,521603,Pharmacie Nortier,Rue Du General De Gaulle 17 ,6180,Courcelles,650831.5625,627586
360,722014,Apotheek Heide-heuvel,Heide 123 ,3920,Lommel,716597.25,715094.3125
361,444901,Vervaeke Filip,Cyriel Buyssestraat 18 ,9850,Deinze,592428.625,691690.3125
362,631303,Bechiri Nicole,Bahnofstrasse 20 ,4750,Butgenbach,777692.6875,625856.875
363,711603,Apotheek Vanhaesebrouck Bvba,Hoogstraat 100 ,3600,Genk,729703.25,683995.1875
364,246326,Apotheek Haghedooren- Pelgroms Bvba,Brusselsestraat 121 ,3000,Leuven,672761.5625,674536.6875
365,926711,Pharmacie De L'orjo,Avenue Prince De Liege 171/65 ,5100,Namur,686819.3125,628284.75
366,571501,Winance,Place De Bury 14 ,7602,Péruwelz,595068.125,637199
367,521607,Feron,Rue De Forriere 182 ,6180,Courcelles,649510.9375,626182.3125
368,212812,Pharmacie Van Elewyck,Rue Antoine Breart 4 ,1060,Saint-gilles,648698.6875,668180.3125
369,238814,E.v.n. Pharma Bvba,Grimbergsesteenweg 43 ,1800,Vilvoorde,653228.125,679441.1875
370,341201,Apotheek Godilo,Bissegemstraat 38 ,8560,Wevelgem,568094,670805.5625
371,567802,Pharmacie De La Ville Basse,Rue 't Serstevens 8 ,6530,Thuin,644132.75,614474.9375
372,653302,Polain Isabelle,Rue Pierre Michaux 70 ,4683,Oupeye,740353.1875,654376.75
373,512203,Pharmacie De Saint-sauveur,Rue Emile Deltenre 3 ,7912,Frasnes-lez-anvaing,595548.5,655550.5625
374,246802,Apotheek Vertommen,Dorpskring 5 ,3210,Lubbeek,683323.4375,674718
375,711604,Apotheek Houben-swinnen Bvba,Nieuwstraat 10 ,3600,Genk,729314.5625,684268.875
376,524512,Pharmacie Stalon,Avenue Marius Meuree 51 ,6001,Charleroi,655519.875,621133.375
377,563401,Cantigneaux Michel,Rue Saint-martin 1 ,6120,Ham-sur-heure-nalinnes,651330.25,612306.25
378,272304,Bauphar,Route De Quenast 15 ,1430,Rebecq,632521.9375,653767.875
379,950234,Pharmacie Delvenne,Rue Alfred Bequet 2 ,5000,Namur,683350.9375,627959.8125
380,536701,Pharmacie De Quévy,Rue De Frameries 23 ,7040,Quévy,619184,617517
381,712701,Apotheek Olivier Bvba,Hasselbroekstraat 153 ,3890,Gingelom,709453.125,657753.9375
382,620201,Pharmacie Lonneux,Place Andrea Jadoulle 6/8 ,4031,Liège,737098.25,645236.6875
383,312803,Braeckevelt-lafaut  Bvba,Torhoutse Steenweg 238 ,8200,Brugge,568182.5625,710048.4375
384,361522,Apotheek De Klokkeput,Hoogleedsesteenweg 405 ,8800,Roeselare,561130.875,683954.875
385,213270,Bekri Mounir,Rue Francois Bossaerts 39 ,1030,Schaerbeek,651175.4375,671578.4375
386,239504,Apotheek Vandensteen Bvba,Ter Merenlaan 2 ,1930,Zaventem,657622.1875,674045.1875
387,212065,Lambert Stephane,Rue Francois Dons 32 ,1050,Ixelles,651504.3125,666780.1875
388,120801,Apotheek Breendonkfarma,Beenhouwerstraat 44 ,2870,Puurs-sint-amands,646725,692586.5
389,320602,La+pharma Bv,Jonckershovestraat 276 B,8650,Houthulst,547706.9375,685317.25
390,331201,Apotheek Clais Claiver Bvba,Kemmelstraat 39 ,8956,Heuvelland,541727.6875,664828.0625
391,210318,Simon Jean-francois,Chaussee De Wavre 1632 ,1160,Auderghem,654009.4375,667368.625
392,111009,Apotheek Karen Van Butsele,Thibautstraat 139 ,2140,Antwerpen,655857.25,710446.875
393,714901,Paal Farma Bvba,Paalsesteenweg 334 ,3583,Beringen,706544.875,692516.875
394,631301,Apotheke Jehotte,Route De Bullange 8 ,4750,Butgenbach,780465.5625,625307.75
395,536002,La Grande Pharmacie De Nimy,Route D'ath 64 ,7020,Mons,620039,630375
396,246329,Apotheek Parkpoort,Erasme Ruelensvest 191 ,3001,Leuven,673867.0625,673211.1875
397,212018,Pharmacie Van Achter,Chaussée De Waterloo 564 ,1050,Ixelles,649541.125,667629.9375
398,213266,Pharmacie Hayat,Rue Josaphat 228 ,1030,Schaerbeek,650523.4375,672328.375
399,313701,Apotheeek Demaitre Veldegem,Koning Albertstraat 59 ,8210,Zedelgem,565024.25,700290
400,213278,Havaux Sophie,Rue General Gratry 1 ,1030,Schaerbeek,652060.3125,670590.3125
401,462002,De Ridder - Cloet,Kronenhoekstraat 36 ,9170,Sint-gillis-waas,632852.75,712403
402,626323,Pharmacie Des Franchises,Place Des Franchises 3 ,4000,Liège,735064.5625,646618.1875
403,210818,Pharmacie Du Stuyvenbergh,Rue Alfred Stevens 104 ,1020,Bruxelles,648181.3125,674963.125
404,922103,Pharmacie Du Grand Feu,Rue Du Grand Feu 112 ,5004,Namur,687718.5625,629265.9375
405,651914,Jolibois Philippe,Rue De Plainevaux 28 ,4100,Seraing,730565.8125,642213.75
406,523502,Belafhal Nawal,Rue De Marchienne 36 ,6040,Charleroi,653245.4375,624680.5
407,232401,Apotheek De Brabanter Jim Bvba,Edingsesteenweg  113 ,1755,Pajottegem,632956.6875,665151.5
408,121901,Van Den Weyer,Koningsplein 20/1 ,2500,Lier,667029.375,698167.875
409,712204,Apotheek Huys-van  Hecke,Demerstraat 38 ,3500,Hasselt,718132.9375,680657.0625
410,637901,Pharmacie Duval,Rue Pont-aux-lions 13 ,4800,Verviers,755710.6875,643559.6875
411,310516,Apotheek Vanderhaeghen Marc Bvba,Ronsaardbekestraat 68 ,8000,Brugge,570590.625,713396.625
412,524906,Familia,Avenue Du Centenaire 54 ,6061,Charleroi,657848.75,621309.25
413,913004,Familia,Avenue Schlogel 117b ,5590,Ciney,702916.3125,610275.125
414,239001,Multipharma Cv,Postweg 132 ,1602,Sint-pieters-leeuw,640394.8125,666417.125
415,552204,Pharmacie Lhôte,Rue Louis De Brouckère 13 ,7100,La Louvière,637264.625,629794.9375
416,213245,Pharmacie Belkati ,Rue Richard Vandevelde 57 ,1030,Schaerbeek,651508.375,673603.5
417,113704,Multipharma,Antwerpsestraat 291 ,2640,Mortsel,654610.8125,707511.3125
418,235501,Multipharma,Leuvensesteenweg 645 ,2812,Mechelen,660166.5,688489.5625
419,711103,Apotheek Solidaris Diepenbeek,Wijkstraat 29b ,3590,Diepenbeek,724346.3125,677981.3125
420,454113,Rommel,Grote Markt 42 ,9600,Ronse,595932.8125,660017.25
421,311801,Distephar  Bvba,Stationsstraat 7 ,8210,Zedelgem,567684.5,705646.9375
422,380804,Apotheek Nevejan,Zeelaan 46 ,8660,De Panne,525430.875,700039.6875
423,913001,Polet,Rue Du Centre 74 ,5590,Ciney,702268.6875,609810.0625
424,245801,Apotheek Kumtich,Kumtichstraat 25 ,3300,Tienen,686597.3125,667918.25
425,454105,Apotheek Sarah Haentjens,Peperstraat 10 ,9600,Ronse,595799.3125,659890.0625
426,522715,Lecouvet,Chaussee De Ransart 182 ,6060,Charleroi,657403.3125,624759.25
427,511402,Gossart Valerie,Chaussee De Saint Ghislain 212 ,7950,Chièvres,609993,638029.75
428,410217,Haeck,Meuleschettestraat 91 ,9300,Aalst,626113.6875,681473.0625
429,236201,Benepharma,Stationsstraat 36 A,3090,Overijse,661726.625,662353.0625
430,442127,Apotheek Steendam,Steendam 59 ,9000,Gent,605277.4375,694308.1875
431,120903,Bc Farma,Gemeentestraat 6 ,2570,Duffel,659623.625,698398.5
432,237901,Girardin Marina,Brusselstraat 575 ,1700,Dilbeek,639910.625,674396
433,929102,Pharmacie Frippiat,Rue De La Station 167 ,5190,Jemeppe-sur-sambre,673211.5,627125.8125
434,612401,Pharmacie T. Wonner,Rue Du Pont 33 ,4180,Hamoir,732781.625,624591.1875
435,626370,Ag Phar,Rue Saint-gilles 54 ,4000,Liège,734701.5,648323.125
436,625906,De Fayen-bois,Avenue De La Rousseliere 2 ,4020,Liège,740329.4375,647496.5
437,614601,Pharmacie Lejeune Ocquier,Grand 'rue 43 ,4560,Clavier,722918,621048.1875
438,625105,De La Licour,Rue Large Voie 188 ,4040,Herstal,739687.125,651648.5
439,653207,Linotte,Avenue Franklin Roosevelt 23 A,4600,Visé,742981.3125,659369.3125
440,442405,Apotheek Gentbrugse Meersen,Edith Cavellstraat 33-35 ,9050,Gent,607346.0625,691847.0625
441,560501,Pharmacie Guisset,Rue Felix Dutry 10 ,6500,Beaumont,640548.875,602851.25
442,130601,Cobra Apotheek Dessel,Kolkstraat 19 ,2480,Dessel,702064.875,714522.3125
443,913405,Labar Marie-helene,Rue Grande 123 ,5500,Dinant,688843.375,605544.8125
444,430512,Apotheek Brondel,Oostveldstraat 15 ,9900,Eeklo,594649.8125,708262.8125
445,940701,Familia,Rue Abbé Dujardin 8 ,5520,Onhaye,683505.1875,603569.125
446,313501,Apotheek Steevens,Kerkstraat 297 ,8370,Blankenberge,564206.25,722626.4375
447,552217,Centrapharm,Rue De Bouvy 86 ,7100,La Louvière,636828,629050
448,210816,Pharmacie Houba Sprl,Avenue Houba De Strooper 92 ,1020,Brussel,647933.625,675273.4375
449,932101,Leriche Benedicte,Rue Du Centre 30 ,5620,Florennes,674615.375,604326.4375
450,213640,Pharmacie Evasion,Chaussée D'alsemberg 947 ,1180,Uccle,647679.375,665201.5625
451,522002,Beart Pierre,Avenue Emile Herman 113 ,7170,Manage,640007.5,630725.625
452,210713,Apotheek Verse Bvba,Marnixlaan 16 ,1000,Brussel,649648.5,669844.875
453,251407,Pharmacie Vallée Bailly,Chaussée Reine Astrid 37 ,1420,Braine-l'alleud,650702.625,652798.25
454,414802,G.a.de Ridder Cvba,Beverstraat 6 ,9400,Ninove,625567.5,669544.75
455,951707,Hautecoeur Emmanuelle,Chaussee De Waterloo 383 ,5002,Namur,683247.375,629162
456,537603,Pharmacie Des Herbieres,Rue De Boussu 110 ,7333,Saint-ghislain,608193.9375,628066
457,231603,Farmadec Bvba,Ninoofsesteenweg  354 ,1700,Dilbeek,642367.5,670349.125
458,915401,Baijot Philippe,Rue De Charleville 8 ,5575,Gedinne,690745.3125,574467.625
459,535310,Maesen Bertrand,Rue Des Quatre Fils Aymon 2 ,7000,Mons,620593.3125,627382.6875
460,653701,Pharmacie De Warsage Srl / Meertens,Rue Joseph Muller 24 ,4608,Dalhem,748620.625,659299.75
461,913006,Moens Jean-philippe,Rue Du Condroz 49 ,5590,Ciney,702390.8125,609738.25
462,111308,Snoeckx,Bredabaan 462 ,2930,Brasschaat,658945,720712.0625
463,418108,De Cooman Isabelle,Provinciebaan 244 ,9620,Zottegem,608788.125,675184.125
464,243501,Rigo Holsbeek,Putstraat 65 ,3300,Tienen,693366.125,665157.0625
465,842901,Poncelet,Rue De Bravy 18 ,6887,Herbeumont,712699.375,552220.1875
466,263504,Ninde,Kruisstraat 175 ,3120,Tremelo,672233.3125,687185.1875
467,915701,Pharmacie Closson,Rue De Bouillon 288 8,5574,Beauraing,694659.1875,587515.375
468,310512,Lafaut Farma Bvba,Blankenbergse Steenweg 170 ,8000,Brugge,568814.4375,713744.625
469,211408,Pharmacie Engelbeen,Avenue Henri Dunant 36/4 ,1140,Evere,652891.375,672399.75
470,361704,Budin-conserva Bvba,Meensesteenweg  792 ,8800,Roeselare,561704.5,676431.625
471,461405,Huyghe - Hoebeke,Zand 5 ,9160,Lokeren,623778.4375,699198.9375
472,371401,Apotheek Delrue Bvba,Rijksweg 57 ,8710,Wielsbeke,581323.375,678223.625
473,952901,Europhar,Avenue Président Roosevelt 9 ,5060,Sambreville,667039.3125,624828.4375
474,626349,Pharmacie 360 Sainte Walburge,Rue Sainte-walburge 11 ,4000,Liège,735150,650054.875
475,574803,Mertens,Rue Du Bois Blanc 26 ,7900,Leuze-en-hainaut,596872.875,643819.25
476,212841,Lynapharma,Chaussée D'alsemberg 135 ,1060,Saint-gilles,648138.625,667992.5625
477,567701,Pharma-thuillies,Rue De La Garenne 7 ,6536,Thuin,647189.125,609779.0625
478,951002,Paques Philippe,Chaussee De Dinant 11 ,5170,Profondeville,685737.75,618642.0625
479,722701,Apotheek Lieve Truyen Bvba,Opitterkiezel 197/0/2 ,3960,Bree,739064.3125,701886.5
480,134010,Queens,Steenweg Op Antwerpen 31 3,2300,Turnhout,688695.8125,723453.6875
481,551001,Pharmacie Cannuyer,Rue De Sambre 12-14 ,7850,Enghien,626633.0625,653912.375
482,561111,Binche Pharma,Avenue Charles Deliège 8 ,7130,Binche,635555.625,622351.3125
483,510405,Crasset Catherine,Rue Haute 8 ,7800,Ath,608316.375,646743.25
484,350401,Sanimed,Dorpstraat 99 ,8460,Oudenburg,556842.3125,708442.5625
485,462122,Leroy,Antwerpsesteenweg 117 ,9100,Sint-niklaas,635098.875,706583.625
486,823203,Pharmacie De La Salm,Rue Du Vieux Marché 46 ,6690,Vielsalm,760175.25,609419.75
487,220301,Sebastiaan  Nv,Gemeenteplein 11 ,1630,Linkebeek,647652.3125,662494.6875
488,245204,Apotheek G. Lox  Nv,Koning Albertlaan 174 ,3010,Leuven,675167.4375,674036.375
489,951001,Lohisse Benoit,Chaussée De Dinant 16 ,5170,Profondeville,685676.875,618619.8125
490,540401,Scarcez,Rue Du Petit Audenaerde 101 ,7712,Mouscron,570588.6875,656424
491,510901,Van Quickelberghe Xavier,Rue De Valenciennes 110 ,7320,Bernissart,599154.4375,630262.5
492,851103,Multipharma,Place Albert 1er 48 ,6820,Florenville,717895.375,543342.125
493,650701,Pharmacie Populaire La Sauvegarde,Rue Emile Vandervelde 23 ,4610,Beyne-heusay,742843.1875,648142.625
494,810402,Kidephar,Rue Du Village 6 ,6790,Aubange,753917.0625,529583.75
495,274312,Pharmacie Servais,Boulevard De La Cense 39 ,1410,Waterloo,651726,655589
496,120201,Healthcorner,Stationsstraat 2 ,2590,Berlaar,669718.875,700811.25
497,523001,Pharmacie Baudoux M.c.,Rue De Dinant 13 ,6280,Gerpinnes,664893.125,615812
498,540203,Pharmacie Kindt,Rue De La Gare 21 ,7780,Comines-warneton,553375,663041.1875
499,443402,Apotheek Veronique Dochy,Hundelgemsesteenweg 165 ,9050,Gent,606049,691644
500,133102,Aa. Pharma Oosthoven,Polderstraat 32 ,2360,Oud-turnhout,691957.5,725359.9375
501,925305,Pierard,Place De L'hotel De Ville 3 ,5030,Gembloux,672986.375,638876.6875
502,210796,Bracke,Ridderschapslaan   22 ,1000,Brussel,651900.125,670303.5625
503,210809,Pharmacie Baudouin,Avenue Houba De Strooper 773 ,1020,Bruxelles,647109.5625,676375.875
504,552203,Dolmans Yves,Rue De Longtain 199 ,7100,La Louvière,638689.75,629848.5
505,932901,Pharmacie Molitor - Meirlaen Gonrieux,Rue De La Barrière 30 A ,5660,Couvin,655972.75,581938.375
506,210119,Pharmacie Willemsen Bvba,Venizeloslaan 4 ,1070,Anderlecht,644801.8125,668104.9375
507,521307,Hoyez,Place De L'hotel-de-ville 18 ,6200,Châtelet,661025.75,621423.25
508,570903,Pharmacie Duchesne,Rue Haute 4 B,7321,Bernissart,599696.875,632370.75
509,212207,Benatpharma Bvba,Avenue Charles Woeste 169 ,1090,Jette,647528.25,673671.25
510,211813,Pharmacie De Maet,Avenue Du Duc Jean 21 ,1083,Ganshoren,646523.5,673097.0625
511,210506,Apo Van Backlé Bvba,Koekelberglaan 1 ,1082,Sint-agatha-berchem,645331.1875,672374.6875
512,422103,De Ridder,St-gillislaan 114 ,9200,Dendermonde,631971.25,689784.1875
513,442194,Creus Nicolas,Overpoortstraat 45 ,9000,Gent,604904.3125,692368.8125
514,443905,Ost - Van Autrève,Weefselstraat 11 ,9030,Gent,602410.25,695745.8125
515,442179,Apotheek Ganda Muinkpark,Franklin Rooseveltlaan 505 ,9000,Gent,605382.0625,692653.8125
516,212063,Pharmacie Djomo,Avenue Emile De Beco 34 ,1050,Ixelles,650921.6875,668049.8125
517,513401,Pharmacie De Huissignies,Rue De L'eglise 48 ,7950,Chièvres,606525.8125,639736.5625
518,620203,Leclere,Rue Renory 78 ,4031,Liège,735623.3125,645428.5
519,624204,Gellon,Rue Emile-vandervelde 163 ,4000,Liège,732855.4375,648985.5
520,210771,Pharmacie Novelty,Rue Ravenstein 52 ,1000,Bruxelles,649332.875,670536.25
521,913408,Easyphar,Rue Des Alouettes 1-3 ,5500,Dinant,690894.8125,606339.0625
522,113514,Clessens,Ringlaan 21 ,2170,Antwerpen,656202.375,716061.5
523,540801,Pharmacie Du Bizet,Place Du Marché 3 ,7783,Comines-warneton,545155.375,656275.25
